SaleID,price
150170,3112.8096385542167
150171,4661.893333333333
150172,2816.214285714286
150173,6224.866666666667
150174,11000.0
150175,604.4722222222222
150176,22960.257142857143
150177,183.60526315789474
150178,1943.1785714285713
150179,3462.5425531914893
150180,1049.8181818181818
150181,1215.4125
150182,7411.25
150183,1307.12109375
150184,592.6428571428571
150185,7606.413249211357
150186,3112.8096385542167
150187,21050.0
150188,2983.3467600700524
150189,5187.366120218579
150190,5172.618320610687
150191,104.24812030075188
150192,2101.8367346938776
150193,4592.746031746032
150194,14113.705128205129
150195,777.3863636363636
150196,20653.375
150197,3564.8333333333335
150198,4171.315789473684
150199,1572.251256281407
150200,2420.258474576271
150201,11254.0
150202,1988.6470588235295
150203,472.2350081037277
150204,4866.827004219409
150205,1099.3136094674555
150206,13507.95
150207,3828.3333333333335
150208,1485.6499282639886
150209,2224.972850678733
150210,5735.023809523809
150211,11019.052631578947
150212,11244.81308411215
150213,1307.12109375
150214,4048.323353293413
150215,139.6321243523316
150216,33900.0
150217,2224.972850678733
150218,11088.864864864865
150219,11088.864864864865
150220,2137.266666666667
150221,9634.827586206897
150222,937.2
150223,3705.309523809524
150224,592.6428571428571
150225,872.4830508474577
150226,3112.8096385542167
150227,719.5276595744681
150228,764.7582631237848
150229,732.5044776119403
150230,4446.919444444445
150231,604.4722222222222
150232,9189.806451612903
150233,1696.969696969697
150234,764.7582631237848
150235,3029.8867924528304
150236,719.5276595744681
150237,1036.817945383615
150238,551.4361233480176
150239,1307.12109375
150240,8005.134615384615
150241,1815.3746835443037
150242,7330.166666666667
150243,4100.0
150244,407.59277108433736
150245,2293.266666666667
150246,2311.7344262295082
150247,3398.7925696594425
150248,835.0422535211268
150249,1280.64375
150250,764.7582631237848
150251,935.8644067796611
150252,14358.6
150253,1579.4065040650407
150254,4446.919444444445
150255,9884.238095238095
150256,360.2962962962963
150257,7154.8708133971295
150258,8647.882352941177
150259,1707.3719008264463
150260,9735.818181818182
150261,3408.246376811594
150262,937.2
150263,5324.227272727273
150264,756.8148148148148
150265,1369.7431693989072
150266,480.21774193548384
150267,4536.0
150268,1369.7431693989072
150269,9002.431034482759
150270,1307.12109375
150271,3859.1111111111113
150272,31720.0
150273,23944.20512820513
150274,764.7582631237848
150275,104.24812030075188
150276,2482.875502008032
150277,11088.864864864865
150278,38000.0
150279,9115.186046511628
150280,3408.246376811594
150281,906.9084380610412
150282,732.5044776119403
150283,18583.075
150284,4949.833333333333
150285,8653.038461538461
150286,18423.5
150287,764.7582631237848
150288,1815.3746835443037
150289,373.98581560283685
150290,5735.023809523809
150291,19778.4
150292,10194.021276595744
150293,3094.9307692307693
150294,16582.98305084746
150295,1193.2027027027027
150296,9524.905660377359
150297,472.2350081037277
150298,3370.7368421052633
150299,185.5185185185185
150300,4151.761904761905
150301,25577.47619047619
150302,706.4421768707483
150303,3016.9529411764706
150304,906.9084380610412
150305,2311.3125
150306,5786.71359223301
150307,13397.083333333334
150308,1485.6499282639886
150309,1921.8055555555557
150310,1036.817945383615
150311,11088.864864864865
150312,7189.767123287671
150313,6654.025974025974
150314,604.4722222222222
150315,2086.259541984733
150316,18003.02564102564
150317,17674.53846153846
150318,6209.086956521739
150319,17306.573529411766
150320,3592.8579881656806
150321,3001.8571428571427
150322,3781.964285714286
150323,9945.674311926605
150324,1173.9336492890995
150325,1302.8832752613241
150326,472.2350081037277
150327,407.59277108433736
150328,1928.601212121212
150329,7935.32
150330,10374.214285714286
150331,186.39583333333334
150332,34247.5
150333,3032.4444444444443
150334,215.79207920792078
150335,9002.431034482759
150336,828.0418410041841
150337,3240.5
150338,14113.705128205129
150339,3571.285714285714
150340,11129.163636363637
150341,5960.923076923077
150342,2164.7138047138046
150343,3112.8096385542167
150344,3524.720930232558
150345,13734.92
150346,3741.7948717948716
150347,8174.506666666667
150348,2451.435483870968
150349,1280.64375
150350,1787.1
150351,8999.0
150352,12548.174603174602
150353,1213.4539877300613
150354,1845.7598039215686
150355,13862.9
150356,2457.714285714286
150357,732.5044776119403
150358,13152.846153846154
150359,5815.740740740741
150360,3820.3636363636365
150361,1579.4065040650407
150362,2164.7138047138046
150363,18345.309859154928
150364,1036.817945383615
150365,11433.957746478873
150366,6772.621212121212
150367,21500.0
150368,1552.0666666666666
150369,1213.4539877300613
150370,937.3197026022304
150371,9735.818181818182
150372,1791.1752577319587
150373,5954.951219512195
150374,3694.450980392157
150375,2588.3524590163934
150376,828.0418410041841
150377,4866.827004219409
150378,11139.175
150379,2731.3846153846152
150380,4301.1287128712875
150381,5786.71359223301
150382,12555.95945945946
150383,3307.6923076923076
150384,3462.5425531914893
150385,1550.2121212121212
150386,5138.5609756097565
150387,7901.235294117647
150388,5693.360248447205
150389,881.4194630872483
150390,95.33076923076923
150391,1215.4125
150392,1552.0666666666666
150393,2250.7083333333335
150394,1567.448275862069
150395,2630.7720588235293
150396,2420.258474576271
150397,6619.794117647059
150398,16999.5
150399,828.0418410041841
150400,7617.103092783505
150401,6755.558922558923
150402,1315.6627078384797
150403,948.5515463917526
150404,7090.181818181818
150405,7274.0
150406,5122.425925925926
150407,2014.6666666666667
150408,9069.822222222223
150409,16389.81818181818
150410,10308.21052631579
150411,3112.8096385542167
150412,3094.9307692307693
150413,4849.458823529411
150414,11843.39534883721
150415,9069.822222222223
150416,17637.6
150417,1369.7431693989072
150418,1791.1752577319587
150419,828.0418410041841
150420,9735.818181818182
150421,4875.5100671140935
150422,18735.0
150423,764.7582631237848
150424,8174.506666666667
150425,4093.3
150426,6696.536231884058
150427,502.93333333333334
150428,14194.9
150429,5842.3125
150430,2983.3467600700524
150431,1579.4065040650407
150432,604.4722222222222
150433,10028.125
150434,1299.888888888889
150435,53333.0
150436,764.7582631237848
150437,1036.817945383615
150438,1919.9875
150439,1222.5429292929293
150440,1215.4125
150441,435.95327102803736
150442,3408.246376811594
150443,3537.6577181208054
150444,14927.031847133758
150445,17956.145161290322
150446,11433.957746478873
150447,140.44444444444446
150448,15819.868421052632
150449,25392.24
150450,6755.558922558923
150451,1296.677966101695
150452,4915.349397590361
150453,8583.333333333334
150454,7090.181818181818
150455,6660.71875
150456,20046.96052631579
150457,1579.4065040650407
150458,9735.818181818182
150459,10526.954545454546
150460,3869.6181818181817
150461,1475.407156673114
150462,9069.822222222223
150463,3735.4767441860463
150464,6905.555555555556
150465,14500.0
150466,1924.5912408759125
150467,13456.605442176871
150468,5785.039473684211
150469,5142.907063197026
150470,1928.601212121212
150471,4207.294871794872
150472,9625.777777777777
150473,3058.60663507109
150474,1657.8494623655913
150475,764.7582631237848
150476,1036.817945383615
150477,5785.039473684211
150478,906.9084380610412
150479,1238.5213675213674
150480,5499.8
150481,1475.407156673114
150482,1475.407156673114
150483,3094.9307692307693
150484,2017.179487179487
150485,1815.3746835443037
150486,828.0418410041841
150487,1579.4065040650407
150488,906.9084380610412
150489,1174.768085106383
150490,9859.8
150491,9973.4
150492,4207.294871794872
150493,4184.022222222222
150494,14707.8
150495,7606.413249211357
150496,2164.7138047138046
150497,2124.8
150498,58900.0
150499,8127.266233766234
150500,3362.027777777778
150501,9320.98275862069
150502,5786.71359223301
150503,16108.333333333334
150504,2778.125
150505,4566.649635036496
150506,2588.3524590163934
150507,2311.7344262295082
150508,1528.325925925926
150509,9110.975609756097
150510,3408.246376811594
150511,1761.9571694599626
150512,7019.46835443038
150513,937.3197026022304
150514,597.4070796460177
150515,3016.9529411764706
150516,906.9084380610412
150517,906.9084380610412
150518,1505.695652173913
150519,2965.8448795180725
150520,5786.71359223301
150521,11450.0
150522,16695.944444444445
150523,25181.646153846155
150524,3592.8579881656806
150525,13970.35
150526,719.5276595744681
150527,1302.8832752613241
150528,7301.165803108808
150529,2888.9032258064517
150530,8465.8
150531,6755.558922558923
150532,6654.025974025974
150533,1552.0666666666666
150534,15713.43137254902
150535,13647.257142857143
150536,6755.558922558923
150537,472.2350081037277
150538,2164.7138047138046
150539,11140.939393939394
150540,18416.23404255319
150541,10194.021276595744
150542,1315.6627078384797
150543,9763.238095238095
150544,7019.46835443038
150545,828.0418410041841
150546,5881.68085106383
150547,2449.8828828828828
150548,2017.179487179487
150549,1029.986577181208
150550,3370.7368421052633
150551,28883.128205128207
150552,6829.833333333333
150553,2086.259541984733
150554,9973.4
150555,4304.124087591241
150556,19930.5
150557,4214.841666666666
150558,2451.435483870968
150559,5579.260869565217
150560,2164.7138047138046
150561,2983.3467600700524
150562,1112.4054054054054
150563,8222.232558139534
150564,17312.5
150565,1266.095238095238
150566,3462.5425531914893
150567,1485.6499282639886
150568,764.7582631237848
150569,7396.379746835443
150570,1815.3746835443037
150571,24950.0
150572,7750.0
150573,11233.07142857143
150574,13677.35
150575,835.0422535211268
150576,1302.8832752613241
150577,551.4361233480176
150578,14070.73076923077
150579,309.76635514018693
150580,5682.216666666666
150581,27185.0
150582,5465.583333333333
150583,2106.23
150584,15649.5
150585,611.2264150943396
150586,13456.605442176871
150587,3992.9744094488187
150588,604.4722222222222
150589,11000.0
150590,11233.07142857143
150591,13384.384615384615
150592,1954.875
150593,15012.024193548386
150594,4399.5
150595,17906.076923076922
150596,1550.2121212121212
150597,4712.486187845304
150598,5434.087719298245
150599,732.5044776119403
150600,8284.029411764706
150601,1315.6627078384797
150602,20007.454545454544
150603,10212.263157894737
150604,1760.0
150605,2311.7344262295082
150606,4636.620689655172
150607,5249.497326203208
150608,1579.4065040650407
150609,927.6449275362319
150610,1445.2600536193029
150611,1928.601212121212
150612,7935.32
150613,1033.7037037037037
150614,29663.333333333332
150615,407.59277108433736
150616,9680.91489361702
150617,732.5044776119403
150618,1552.0666666666666
150619,13889.82122905028
150620,3411.6875
150621,9680.91489361702
150622,9665.144444444444
150623,9953.833333333334
150624,472.2350081037277
150625,4446.919444444445
150626,3032.4444444444443
150627,7301.165803108808
150628,857.55
150629,1032.8819672131146
150630,5142.907063197026
150631,10599.818181818182
150632,1567.448275862069
150633,5698.875
150634,6755.558922558923
150635,3032.4444444444443
150636,5328.064516129032
150637,604.4722222222222
150638,14076.666666666666
150639,7230.545454545455
150640,906.9084380610412
150641,20282.5
150642,8583.333333333334
150643,7900.0
150644,22926.575757575756
150645,27000.0
150646,11333.333333333334
150647,2979.8529411764707
150648,4184.022222222222
150649,11009.214285714286
150650,4446.919444444445
150651,1475.407156673114
150652,26704.444444444445
150653,764.7582631237848
150654,3332.0
150655,3316.72
150656,1036.817945383615
150657,17500.0
150658,1272.0208333333333
150659,9046.8125
150660,1315.6627078384797
150661,330.94797687861274
150662,9073.17894736842
150663,2965.8448795180725
150664,11140.555555555555
150665,1666.107142857143
150666,1302.8832752613241
150667,5076.268656716418
150668,3751.7055837563453
150669,4866.146788990825
150670,5777.6024096385545
150671,4446.95
150672,2221.4057971014495
150673,5249.497326203208
150674,24400.0
150675,4171.315789473684
150676,1662.2204724409448
150677,759.6176470588235
150678,2420.258474576271
150679,4171.315789473684
150680,2197.0833333333335
150681,22926.575757575756
150682,2873.622754491018
150683,6815.017857142857
150684,2420.258474576271
150685,906.9084380610412
150686,17265.75
150687,2420.258474576271
150688,1928.601212121212
150689,1029.986577181208
150690,906.9084380610412
150691,11843.39534883721
150692,1036.817945383615
150693,4017.74
150694,4908.573033707865
150695,5605.529411764706
150696,1302.8832752613241
150697,2283.663551401869
150698,34695.0
150699,1118.1935483870968
150700,24824.454545454544
150701,1222.5429292929293
150702,11500.0
150703,13232.912280701754
150704,6799.666666666667
150705,1036.817945383615
150706,7000.0
150707,3398.7925696594425
150708,1215.4125
150709,1777.0714285714287
150710,12862.733333333334
150711,7700.0
150712,8774.831460674157
150713,7606.413249211357
150714,2579.9386503067485
150715,20007.454545454544
150716,291.0314285714286
150717,48999.0
150718,9658.75
150719,4826.526315789473
150720,5600.089285714285
150721,3330.3137254901962
150722,3007.7169811320755
150723,4214.841666666666
150724,1475.407156673114
150725,1067.28880866426
150726,1579.4065040650407
150727,10763.227272727272
150728,34837.5
150729,3112.8096385542167
150730,5968.254385964912
150731,6198.81045751634
150732,13232.912280701754
150733,3869.6181818181817
150734,3112.8096385542167
150735,4908.573033707865
150736,2114.150662251656
150737,25639.896551724138
150738,14408.181818181818
150739,1550.2121212121212
150740,264.0
150741,4706.086614173229
150742,407.59277108433736
150743,706.4421768707483
150744,1307.12109375
150745,1067.28880866426
150746,3462.5425531914893
150747,1222.5429292929293
150748,9973.4
150749,1445.2600536193029
150750,1302.8832752613241
150751,6933.166666666667
150752,89000.0
150753,7749.5
150754,1307.12109375
150755,1475.407156673114
150756,12966.772727272728
150757,22931.702127659573
150758,34597.5
150759,551.4361233480176
150760,1173.9336492890995
150761,3735.0
150762,597.4070796460177
150763,12999.75
150764,10459.777777777777
150765,2873.622754491018
150766,2116.873873873874
150767,2372.1666666666665
150768,4446.919444444445
150769,3462.5425531914893
150770,764.7582631237848
150771,1485.6499282639886
150772,24.098039215686274
150773,1761.9571694599626
150774,3058.60663507109
150775,2221.4057971014495
150776,2478.4718614718613
150777,20347.25
150778,899.6666666666666
150779,1761.9571694599626
150780,16681.90322580645
150781,4842.88
150782,34597.5
150783,732.5044776119403
150784,3338.7
150785,11625.1
150786,7090.181818181818
150787,1029.986577181208
150788,25000.0
150789,2434.3333333333335
150790,2983.3467600700524
150791,8005.134615384615
150792,2311.7344262295082
150793,2480.0
150794,5063.538461538462
150795,3332.6326530612246
150796,9097.3375
150797,3910.492307692308
150798,1662.2204724409448
150799,7901.235294117647
150800,2197.0833333333335
150801,8766.0
150802,1036.817945383615
150803,16085.0
150804,6198.81045751634
150805,2185.52688172043
150806,13152.846153846154
150807,6343.48
150808,22215.555555555555
150809,1791.1752577319587
150810,291.0314285714286
150811,1036.817945383615
150812,1215.4125
150813,937.2
150814,1572.251256281407
150815,1475.407156673114
150816,1445.2600536193029
150817,21162.75
150818,5785.039473684211
150819,767.952380952381
150820,8273.142857142857
150821,8599.0
150822,6654.025974025974
150823,1490.0
150824,1815.3746835443037
150825,2426.184210526316
150826,3029.8867924528304
150827,11134.377551020409
150828,17204.130434782608
150829,6448.231343283582
150830,2833.1666666666665
150831,1445.2600536193029
150832,8647.882352941177
150833,3992.9744094488187
150834,7472.826086956522
150835,4162.376623376624
150836,12500.0
150837,764.7582631237848
150838,554.7592067988669
150839,6772.621212121212
150840,6190.0
150841,2101.8367346938776
150842,774.8018867924528
150843,2778.125
150844,2086.259541984733
150845,4446.95
150846,6804.371428571429
150847,1445.2600536193029
150848,6343.48
150849,1550.2121212121212
150850,12862.733333333334
150851,14549.75
150852,12513.29411764706
150853,2579.9386503067485
150854,2617.9736842105262
150855,2714.8205128205127
150856,1761.9571694599626
150857,1067.28880866426
150858,139.6321243523316
150859,9999.25
150860,1315.6627078384797
150861,1215.4125
150862,1315.6627078384797
150863,2855.53125
150864,4207.294871794872
150865,7889.6
150866,277.3939393939394
150867,16582.98305084746
150868,5795.608695652174
150869,2420.258474576271
150870,1337.895910780669
150871,3650.417910447761
150872,1485.6499282639886
150873,4639.214285714285
150874,480.21774193548384
150875,2714.8205128205127
150876,1666.107142857143
150877,764.7582631237848
150878,4172.306306306306
150879,12674.371428571429
150880,828.0418410041841
150881,215.79207920792078
150882,26949.5
150883,1302.8832752613241
150884,22800.0
150885,13677.35
150886,215.79207920792078
150887,5381.0625
150888,1032.8819672131146
150889,1485.6499282639886
150890,5795.608695652174
150891,3413.8115942028985
150892,1173.9336492890995
150893,1579.4065040650407
150894,8239.222222222223
150895,1067.28880866426
150896,3537.6577181208054
150897,16681.04
150898,9719.970588235294
150899,1761.9571694599626
150900,5890.420765027322
150901,1470.0
150902,557.0508474576271
150903,32495.0
150904,1315.6627078384797
150905,2372.076923076923
150906,8123.290322580645
150907,764.7582631237848
150908,2731.3846153846152
150909,759.6176470588235
150910,777.3863636363636
150911,5432.305343511451
150912,5675.357142857143
150913,6755.558922558923
150914,3524.720930232558
150915,4639.214285714285
150916,1992.2112676056338
150917,8531.243654822336
150918,4410.0
150919,937.2
150920,2415.0504201680674
150921,1130.2413793103449
150922,3462.5425531914893
150923,1542.6122448979593
150924,6066.556179775281
150925,343.34193548387094
150926,2164.7138047138046
150927,3592.8579881656806
150928,21200.0
150929,4126.223684210527
150930,12455.235294117647
150931,6944.461538461538
150932,407.59277108433736
150933,7115.59756097561
150934,1579.4065040650407
150935,6198.81045751634
150936,835.0422535211268
150937,764.7582631237848
150938,1302.8832752613241
150939,6193.493670886076
150940,10990.0
150941,6143.590909090909
150942,3398.7925696594425
150943,2164.7138047138046
150944,11233.07142857143
150945,11000.0
150946,1703.5625
150947,3524.720930232558
150948,4377.349397590361
150949,84997.0
150950,8284.029411764706
150951,6422.013422818792
150952,2415.0504201680674
150953,2420.258474576271
150954,6262.375
150955,6447.5
150956,2630.7720588235293
150957,10973.157894736842
150958,872.4830508474577
150959,2086.259541984733
150960,10526.954545454546
150961,1579.4065040650407
150962,6423.333333333333
150963,1928.601212121212
150964,1390.5
150965,1222.5429292929293
150966,15713.43137254902
150967,3980.0
150968,2106.23
150969,937.2
150970,1315.6627078384797
150971,1919.9875
150972,6245.0
150973,9374.25
150974,6755.558922558923
150975,11593.111111111111
150976,764.7582631237848
150977,13725.56
150978,183.60526315789474
150979,297.8070175438597
150980,2482.875502008032
150981,1445.2600536193029
150982,6772.621212121212
150983,1579.4065040650407
150984,3751.7055837563453
150985,28140.0
150986,5142.907063197026
150987,2979.8529411764707
150988,11000.0
150989,12107.8
150990,3058.60663507109
150991,6026.481927710844
150992,1036.817945383615
150993,906.9084380610412
150994,2164.7138047138046
150995,4207.294871794872
150996,1036.817945383615
150997,5187.366120218579
150998,3910.492307692308
150999,10202.875
151000,881.4194630872483
151001,171.9189189189189
151002,2372.1666666666665
151003,215.79207920792078
151004,6343.48
151005,935.8644067796611
151006,7606.413249211357
151007,1777.0714285714287
151008,5954.951219512195
151009,1174.768085106383
151010,314.2073170731707
151011,3751.7055837563453
151012,393.0
151013,11134.377551020409
151014,13496.5
151015,1369.7431693989072
151016,2415.0504201680674
151017,1760.0
151018,2427.488888888889
151019,4171.315789473684
151020,1761.9571694599626
151021,881.4194630872483
151022,828.0418410041841
151023,5347.787878787879
151024,14646.333333333334
151025,3330.3137254901962
151026,5606.0
151027,7323.714285714285
151028,1815.3746835443037
151029,4446.919444444445
151030,7606.413249211357
151031,472.2350081037277
151032,1036.817945383615
151033,12966.772727272728
151034,3524.720930232558
151035,2106.23
151036,881.4194630872483
151037,407.59277108433736
151038,13456.605442176871
151039,597.4070796460177
151040,21000.0
151041,1550.2121212121212
151042,343.34193548387094
151043,24.098039215686274
151044,3781.6939890710382
151045,329.728813559322
151046,13889.82122905028
151047,1315.6627078384797
151048,5600.089285714285
151049,472.2350081037277
151050,2415.0504201680674
151051,17500.0
151052,1928.601212121212
151053,3411.6875
151054,3296.576923076923
151055,732.5044776119403
151056,551.4361233480176
151057,5890.420765027322
151058,1761.9571694599626
151059,13232.912280701754
151060,1500.0
151061,1552.0666666666666
151062,3046.6
151063,8145.3
151064,12645.57142857143
151065,655.9811320754717
151066,13889.82122905028
151067,7252.4366666666665
151068,7550.576923076923
151069,604.4722222222222
151070,4003.8867924528304
151071,11593.111111111111
151072,1962.8516483516485
151073,1241.3
151074,1257.754716981132
151075,291.0314285714286
151076,872.4830508474577
151077,1213.4539877300613
151078,7935.32
151079,2420.258474576271
151080,7366.666666666667
151081,2833.1666666666665
151082,1620.575
151083,12455.235294117647
151084,719.5276595744681
151085,1707.3719008264463
151086,3992.9744094488187
151087,45120.0
151088,937.2
151089,1791.1752577319587
151090,4866.827004219409
151091,104.24812030075188
151092,1337.895910780669
151093,9268.931972789116
151094,14612.848837209302
151095,5076.268656716418
151096,2114.150662251656
151097,6755.558922558923
151098,767.952380952381
151099,2420.258474576271
151100,2311.7344262295082
151101,1445.2600536193029
151102,21300.0
151103,17705.571428571428
151104,1801.5438596491229
151105,777.3863636363636
151106,935.8644067796611
151107,18282.59793814433
151108,1485.6499282639886
151109,1475.407156673114
151110,2630.7720588235293
151111,234.9433962264151
151112,551.4361233480176
151113,6343.48
151114,343.34193548387094
151115,9033.42857142857
151116,4304.124087591241
151117,13265.224137931034
151118,1475.407156673114
151119,23944.20512820513
151120,15124.384615384615
151121,4446.919444444445
151122,2275.28
151123,3398.7925696594425
151124,9320.98275862069
151125,2164.7138047138046
151126,9665.144444444444
151127,7533.0344827586205
151128,9239.588235294117
151129,95.33076923076923
151130,10102.478260869566
151131,5434.087719298245
151132,5187.366120218579
151133,2478.4718614718613
151134,7848.833333333333
151135,12107.8
151136,3537.6577181208054
151137,1787.1
151138,22250.0
151139,8796.4
151140,5021.561403508772
151141,2114.150662251656
151142,5328.064516129032
151143,2185.52688172043
151144,1528.325925925926
151145,11843.39534883721
151146,6663.2027027027025
151147,4304.124087591241
151148,597.4070796460177
151149,1666.107142857143
151150,4866.827004219409
151151,2617.9736842105262
151152,2771.6082474226805
151153,309.76635514018693
151154,1615.2307692307693
151155,1032.8819672131146
151156,10747.333333333334
151157,11233.07142857143
151158,2482.875502008032
151159,472.2350081037277
151160,407.59277108433736
151161,7301.165803108808
151162,682.1935483870968
151163,1130.2413793103449
151164,291.0314285714286
151165,1623.94
151166,6031.771428571428
151167,7606.413249211357
151168,6143.590909090909
151169,19233.285714285714
151170,5145.76404494382
151171,9069.822222222223
151172,937.2
151173,1533.7731092436975
151174,2420.258474576271
151175,764.7582631237848
151176,6193.493670886076
151177,5873.75
151178,764.7582631237848
151179,4396.48031496063
151180,9268.931972789116
151181,6772.621212121212
151182,906.9084380610412
151183,3537.6577181208054
151184,9017.36
151185,11962.380434782608
151186,1173.9336492890995
151187,3735.3636363636365
151188,20579.0
151189,14715.75
151190,1815.3746835443037
151191,1475.407156673114
151192,3537.6577181208054
151193,1036.817945383615
151194,1572.251256281407
151195,1485.6499282639886
151196,6124.5
151197,3016.9529411764706
151198,604.4722222222222
151199,6755.558922558923
151200,7367.9375
151201,1315.6627078384797
151202,767.952380952381
151203,2106.23
151204,8142.421052631579
151205,33754.92857142857
151206,9999.8
151207,9973.4
151208,9667.8
151209,764.7582631237848
151210,937.3197026022304
151211,13081.608695652174
151212,7252.4366666666665
151213,13677.35
151214,9735.818181818182
151215,6755.558922558923
151216,9069.822222222223
151217,11088.864864864865
151218,373.98581560283685
151219,5528.285714285715
151220,937.3197026022304
151221,2873.622754491018
151222,1174.768085106383
151223,25181.646153846155
151224,16582.98305084746
151225,1657.8494623655913
151226,1174.768085106383
151227,9415.0
151228,2523.2391304347825
151229,330.94797687861274
151230,6474.75
151231,2426.184210526316
151232,9268.931972789116
151233,4214.841666666666
151234,10700.0
151235,6238.324324324324
151236,2135.2
151237,9073.17894736842
151238,1962.8516483516485
151239,1777.0714285714287
151240,10194.021276595744
151241,9719.970588235294
151242,19755.652173913044
151243,11139.175
151244,4833.166666666667
151245,18284.0
151246,2731.3846153846152
151247,7756.478260869565
151248,385.52222222222224
151249,3893.483870967742
151250,5021.561403508772
151251,1174.768085106383
151252,1485.6499282639886
151253,3524.720930232558
151254,414.42105263157896
151255,3016.9529411764706
151256,3462.5425531914893
151257,4093.3
151258,9292.636363636364
151259,10763.227272727272
151260,8733.56862745098
151261,7301.165803108808
151262,30663.702702702703
151263,7226.212121212121
151264,4433.609756097561
151265,828.0418410041841
151266,2376.9335664335663
151267,706.4421768707483
151268,2420.258474576271
151269,1307.12109375
151270,1485.6499282639886
151271,1315.6627078384797
151272,4849.458823529411
151273,183.60526315789474
151274,9108.537037037036
151275,11433.957746478873
151276,5080.708333333333
151277,7090.181818181818
151278,6237.158730158731
151279,551.4361233480176
151280,186.39583333333334
151281,2122.9
151282,5881.68085106383
151283,764.7582631237848
151284,1097.590909090909
151285,6066.556179775281
151286,6779.593220338983
151287,1928.601212121212
151288,6066.556179775281
151289,6671.890909090909
151290,6198.81045751634
151291,732.5044776119403
151292,15060.4
151293,1579.4065040650407
151294,8774.831460674157
151295,1036.817945383615
151296,3537.6577181208054
151297,4346.014705882353
151298,1036.817945383615
151299,3579.266666666667
151300,12555.95945945946
151301,719.5276595744681
151302,7969.690476190476
151303,906.9084380610412
151304,604.4722222222222
151305,2122.9
151306,7606.413249211357
151307,3992.9744094488187
